,Num_Cashiers,Num_Servers,Num_Ushers,Average_Wait_Minutes,Average_Wait_Seconds,Total_Wait_Time_Minutes
2866,17,15,5,3,28,3.466666666666667
2867,17,15,6,3,41,3.6833333333333336
2868,17,15,7,3,19,3.3166666666666664
2869,17,15,8,3,31,3.5166666666666666
2870,17,15,9,3,32,3.533333333333333
2871,17,16,1,3,36,3.6
2872,17,16,2,3,29,3.4833333333333334
2873,17,16,3,3,37,3.6166666666666667
2874,17,16,4,3,30,3.5
2875,17,16,5,3,30,3.5
2876,17,16,6,3,32,3.533333333333333
2877,17,16,7,3,35,3.5833333333333335
2878,17,16,8,3,34,3.5666666666666664
2879,17,16,9,3,29,3.4833333333333334
2880,17,17,1,3,37,3.6166666666666667
2881,17,17,2,3,30,3.5
2882,17,17,3,3,27,3.45
2883,17,17,4,3,29,3.4833333333333334
2884,17,17,5,3,26,3.4333333333333336
2885,17,17,6,3,32,3.533333333333333
2886,17,17,7,3,29,3.4833333333333334
2887,17,17,8,3,33,3.55
2888,17,17,9,3,24,3.4
2889,17,18,1,3,37,3.6166666666666667
2890,17,18,2,3,24,3.4
2891,17,18,3,3,22,3.3666666666666667
2892,17,18,4,3,26,3.4333333333333336
2893,17,18,5,3,34,3.5666666666666664
2894,17,18,6,3,27,3.45
2895,17,18,7,3,34,3.5666666666666664
2896,17,18,8,3,25,3.4166666666666665
2897,17,18,9,3,26,3.4333333333333336
2898,17,19,1,3,32,3.533333333333333
2899,17,19,2,3,45,3.75
2900,17,19,3,3,36,3.6
2901,17,19,4,3,39,3.65
2902,17,19,5,3,32,3.533333333333333
2903,17,19,6,3,37,3.6166666666666667
2904,17,19,7,3,20,3.3333333333333335
2905,17,19,8,3,30,3.5
2906,17,19,9,3,32,3.533333333333333
2907,18,1,1,6,58,6.966666666666667
2908,18,1,2,6,33,6.55
2909,18,1,3,6,45,6.75
2910,18,1,4,6,21,6.35
2911,18,1,5,6,37,6.616666666666667
2912,18,1,6,6,3,6.05
2913,18,1,7,6,39,6.65
2914,18,1,8,7,16,7.266666666666667
2915,18,1,9,5,52,5.866666666666667
2916,18,2,1,9,20,9.333333333333334
2917,18,2,2,9,11,9.183333333333334
2918,18,2,3,9,6,9.1
2919,18,2,4,9,15,9.25
2920,18,2,5,9,16,9.266666666666667
2921,18,2,6,9,17,9.283333333333333
2922,18,2,7,8,26,8.433333333333334
2923,18,2,8,9,54,9.9
2924,18,2,9,9,15,9.25
2925,18,3,1,8,60,9.0
2926,18,3,2,9,50,9.833333333333334
2927,18,3,3,8,45,8.75
2928,18,3,4,10,15,10.25
2929,18,3,5,9,4,9.066666666666666
2930,18,3,6,9,27,9.45
2931,18,3,7,9,51,9.85
2932,18,3,8,8,48,8.8
2933,18,3,9,9,7,9.116666666666667
2934,18,4,1,8,38,8.633333333333333
2935,18,4,2,9,10,9.166666666666666
2936,18,4,3,9,20,9.333333333333334
2937,18,4,4,10,47,10.783333333333333
2938,18,4,5,9,37,9.616666666666667
2939,18,4,6,9,37,9.616666666666667
2940,18,4,7,8,6,8.1
2941,18,4,8,10,2,10.033333333333333
2942,18,4,9,10,9,10.15
2943,18,5,1,6,38,6.633333333333333
2944,18,5,2,9,38,9.633333333333333
2945,18,5,3,7,54,7.9
2946,18,5,4,8,17,8.283333333333333
2947,18,5,5,7,33,7.55
2948,18,5,6,7,43,7.716666666666667
2949,18,5,7,8,18,8.3
2950,18,5,8,11,4,11.066666666666666
2951,18,5,9,8,48,8.8
2952,18,6,1,6,57,6.95
2953,18,6,2,6,46,6.766666666666667
2954,18,6,3,8,36,8.6
2955,18,6,4,5,55,5.916666666666667
2956,18,6,5,7,20,7.333333333333333
2957,18,6,6,7,57,7.95
2958,18,6,7,6,54,6.9
2959,18,6,8,5,27,5.45
2960,18,6,9,6,5,6.083333333333333
2961,18,7,1,7,19,7.316666666666666
2962,18,7,2,4,55,4.916666666666667
2963,18,7,3,5,37,5.616666666666667
2964,18,7,4,5,21,5.35
2965,18,7,5,4,41,4.683333333333334
2966,18,7,6,6,30,6.5
2967,18,7,7,4,22,4.366666666666666
2968,18,7,8,4,50,4.833333333333333
2969,18,7,9,4,53,4.883333333333333
2970,18,8,1,3,35,3.5833333333333335
2971,18,8,2,4,11,4.183333333333334
2972,18,8,3,4,6,4.1
2973,18,8,4,3,52,3.8666666666666667
2974,18,8,5,5,6,5.1
2975,18,8,6,5,17,5.283333333333333
2976,18,8,7,3,52,3.8666666666666667
2977,18,8,8,3,36,3.6
2978,18,8,9,4,11,4.183333333333334
2979,18,9,1,3,42,3.7
2980,18,9,2,3,43,3.716666666666667
2981,18,9,3,3,32,3.533333333333333
2982,18,9,4,3,54,3.9
2983,18,9,5,3,43,3.716666666666667
2984,18,9,6,3,56,3.9333333333333336
2985,18,9,7,3,31,3.5166666666666666
2986,18,9,8,3,29,3.4833333333333334
2987,18,9,9,3,35,3.5833333333333335
2988,18,10,1,3,34,3.5666666666666664
2989,18,10,2,3,49,3.8166666666666664
2990,18,10,3,3,52,3.8666666666666667
2991,18,10,4,3,33,3.55
2992,18,10,5,3,27,3.45
2993,18,10,6,3,35,3.5833333333333335
2994,18,10,7,3,35,3.5833333333333335
2995,18,10,8,3,30,3.5
2996,18,10,9,3,33,3.55
2997,18,11,1,3,38,3.6333333333333333
2998,18,11,2,3,26,3.4333333333333336
2999,18,11,3,3,35,3.5833333333333335
3000,18,11,4,3,35,3.5833333333333335
3001,18,11,5,3,18,3.3
3002,18,11,6,3,32,3.533333333333333
3003,18,11,7,3,33,3.55
3004,18,11,8,3,32,3.533333333333333
3005,18,11,9,3,31,3.5166666666666666
3006,18,12,1,3,34,3.5666666666666664
3007,18,12,2,3,24,3.4
3008,18,12,3,3,30,3.5
3009,18,12,4,3,30,3.5
3010,18,12,5,3,23,3.3833333333333333
3011,18,12,6,3,33,3.55
3012,18,12,7,3,34,3.5666666666666664
3013,18,12,8,3,24,3.4
3014,18,12,9,3,23,3.3833333333333333
3015,18,13,1,3,30,3.5
3016,18,13,2,3,38,3.6333333333333333
3017,18,13,3,3,19,3.3166666666666664
3018,18,13,4,3,24,3.4
3019,18,13,5,3,14,3.2333333333333334
3020,18,13,6,3,35,3.5833333333333335
3021,18,13,7,3,32,3.533333333333333
3022,18,13,8,3,28,3.466666666666667
3023,18,13,9,3,39,3.65
3024,18,14,1,3,18,3.3
3025,18,14,2,3,31,3.5166666666666666
3026,18,14,3,3,26,3.4333333333333336
3027,18,14,4,3,41,3.6833333333333336
3028,18,14,5,3,28,3.466666666666667
3029,18,14,6,3,25,3.4166666666666665
3030,18,14,7,3,24,3.4
3031,18,14,8,3,46,3.7666666666666666
3032,18,14,9,3,31,3.5166666666666666
3033,18,15,1,3,30,3.5
3034,18,15,2,3,27,3.45
3035,18,15,3,3,37,3.6166666666666667
3036,18,15,4,3,31,3.5166666666666666
3037,18,15,5,3,38,3.6333333333333333
3038,18,15,6,3,29,3.4833333333333334
3039,18,15,7,3,28,3.466666666666667
3040,18,15,8,3,33,3.55
3041,18,15,9,3,25,3.4166666666666665
3042,18,16,1,3,41,3.6833333333333336
3043,18,16,2,3,40,3.6666666666666665
3044,18,16,3,3,43,3.716666666666667
3045,18,16,4,3,32,3.533333333333333
3046,18,16,5,3,31,3.5166666666666666
3047,18,16,6,3,35,3.5833333333333335
3048,18,16,7,3,18,3.3
3049,18,16,8,3,33,3.55
3050,18,16,9,3,18,3.3
3051,18,17,1,3,32,3.533333333333333
3052,18,17,2,3,35,3.5833333333333335
3053,18,17,3,3,28,3.466666666666667
3054,18,17,4,3,34,3.5666666666666664
3055,18,17,5,3,19,3.3166666666666664
3056,18,17,6,3,26,3.4333333333333336
3057,18,17,7,3,30,3.5
3058,18,17,8,3,26,3.4333333333333336
3059,18,17,9,3,26,3.4333333333333336
3060,18,18,1,3,36,3.6
3061,18,18,2,3,32,3.533333333333333
3062,18,18,3,3,30,3.5
3063,18,18,4,3,34,3.5666666666666664
3064,18,18,5,3,27,3.45
3065,18,18,6,3,29,3.4833333333333334
3066,18,18,7,3,14,3.2333333333333334
3067,18,18,8,3,29,3.4833333333333334
3068,18,18,9,3,24,3.4
3069,18,19,1,3,23,3.3833333333333333
3070,18,19,2,3,28,3.466666666666667
3071,18,19,3,3,41,3.6833333333333336
3072,18,19,4,3,27,3.45
3073,18,19,5,3,32,3.533333333333333
3074,18,19,6,3,36,3.6
3075,18,19,7,3,31,3.5166666666666666
3076,18,19,8,3,27,3.45
3077,18,19,9,3,21,3.35
3078,19,1,1,6,21,6.35
3079,19,1,2,7,7,7.116666666666666
3080,19,1,3,7,29,7.483333333333333
3081,19,1,4,6,0,6.0
3082,19,1,5,5,45,5.75
3083,19,1,6,6,58,6.966666666666667
3084,19,1,7,6,12,6.2
3085,19,1,8,6,33,6.55
3086,19,1,9,6,24,6.4
3087,19,2,1,8,4,8.066666666666666
3088,19,2,2,9,15,9.25
3089,19,2,3,8,50,8.833333333333334
3090,19,2,4,9,11,9.183333333333334
3091,19,2,5,8,27,8.45
3092,19,2,6,9,23,9.383333333333333
3093,19,2,7,10,8,10.133333333333333
3094,19,2,8,9,14,9.233333333333333
3095,19,2,9,9,7,9.116666666666667
3096,19,3,1,9,48,9.8
3097,19,3,2,10,8,10.133333333333333
3098,19,3,3,10,2,10.033333333333333
3099,19,3,4,10,19,10.316666666666666
3100,19,3,5,9,22,9.366666666666667
3101,19,3,6,8,38,8.633333333333333
3102,19,3,7,8,56,8.933333333333334
3103,19,3,8,10,26,10.433333333333334
3104,19,3,9,9,43,9.716666666666667
3105,19,4,1,9,38,9.633333333333333
3106,19,4,2,8,1,8.016666666666667
3107,19,4,3,8,2,8.033333333333333
3108,19,4,4,10,20,10.333333333333334
3109,19,4,5,9,30,9.5
3110,19,4,6,9,23,9.383333333333333
3111,19,4,7,10,26,10.433333333333334
3112,19,4,8,9,42,9.7
3113,19,4,9,8,45,8.75
3114,19,5,1,6,58,6.966666666666667
3115,19,5,2,7,41,7.683333333333334
3116,19,5,3,8,4,8.066666666666666
3117,19,5,4,9,25,9.416666666666666
3118,19,5,5,8,53,8.883333333333333
3119,19,5,6,8,43,8.716666666666667
3120,19,5,7,9,53,9.883333333333333
3121,19,5,8,9,30,9.5
3122,19,5,9,8,46,8.766666666666667
3123,19,6,1,7,1,7.016666666666667
3124,19,6,2,6,9,6.15
3125,19,6,3,5,9,5.15
3126,19,6,4,6,53,6.883333333333333
3127,19,6,5,8,4,8.066666666666666
3128,19,6,6,8,35,8.583333333333334
3129,19,6,7,8,16,8.266666666666667
3130,19,6,8,8,36,8.6
3131,19,6,9,6,35,6.583333333333333
3132,19,7,1,5,9,5.15
3133,19,7,2,4,56,4.933333333333334
3134,19,7,3,5,13,5.216666666666667
3135,19,7,4,4,35,4.583333333333333
3136,19,7,5,7,22,7.366666666666666
3137,19,7,6,6,15,6.25
3138,19,7,7,4,43,4.716666666666667
3139,19,7,8,5,15,5.25
3140,19,7,9,5,14,5.233333333333333
3141,19,8,1,4,16,4.266666666666667
3142,19,8,2,4,46,4.766666666666667
3143,19,8,3,3,41,3.6833333333333336
3144,19,8,4,3,59,3.9833333333333334
3145,19,8,5,3,38,3.6333333333333333
3146,19,8,6,4,38,4.633333333333333
3147,19,8,7,3,48,3.8
3148,19,8,8,3,46,3.7666666666666666
3149,19,8,9,4,4,4.066666666666666
3150,19,9,1,3,52,3.8666666666666667
3151,19,9,2,3,31,3.5166666666666666
3152,19,9,3,3,33,3.55
3153,19,9,4,3,35,3.5833333333333335
3154,19,9,5,3,30,3.5
3155,19,9,6,3,33,3.55
3156,19,9,7,4,1,4.016666666666667
3157,19,9,8,3,32,3.533333333333333
3158,19,9,9,3,28,3.466666666666667
3159,19,10,1,3,23,3.3833333333333333
3160,19,10,2,3,48,3.8
3161,19,10,3,3,22,3.3666666666666667
3162,19,10,4,3,27,3.45
3163,19,10,5,3,26,3.4333333333333336
3164,19,10,6,3,42,3.7
3165,19,10,7,3,29,3.4833333333333334
3166,19,10,8,3,28,3.466666666666667
3167,19,10,9,3,33,3.55
3168,19,11,1,3,26,3.4333333333333336
3169,19,11,2,3,32,3.533333333333333
3170,19,11,3,3,46,3.7666666666666666
3171,19,11,4,3,32,3.533333333333333
3172,19,11,5,3,39,3.65
3173,19,11,6,3,16,3.2666666666666666
3174,19,11,7,3,37,3.6166666666666667
3175,19,11,8,3,34,3.5666666666666664
3176,19,11,9,3,32,3.533333333333333
3177,19,12,1,3,28,3.466666666666667
3178,19,12,2,3,30,3.5
3179,19,12,3,3,26,3.4333333333333336
3180,19,12,4,3,26,3.4333333333333336
3181,19,12,5,3,38,3.6333333333333333
3182,19,12,6,3,28,3.466666666666667
3183,19,12,7,3,33,3.55
3184,19,12,8,3,26,3.4333333333333336
3185,19,12,9,3,30,3.5
3186,19,13,1,3,35,3.5833333333333335
3187,19,13,2,3,35,3.5833333333333335
3188,19,13,3,3,34,3.5666666666666664
3189,19,13,4,3,20,3.3333333333333335
3190,19,13,5,3,29,3.4833333333333334
3191,19,13,6,3,31,3.5166666666666666
3192,19,13,7,3,33,3.55
3193,19,13,8,3,30,3.5
3194,19,13,9,3,33,3.55
3195,19,14,1,3,28,3.466666666666667
3196,19,14,2,3,33,3.55
3197,19,14,3,3,31,3.5166666666666666
3198,19,14,4,3,40,3.6666666666666665
3199,19,14,5,3,26,3.4333333333333336
3200,19,14,6,3,28,3.466666666666667
3201,19,14,7,3,29,3.4833333333333334
3202,19,14,8,3,41,3.6833333333333336
3203,19,14,9,3,29,3.4833333333333334
3204,19,15,1,3,39,3.65
3205,19,15,2,3,37,3.6166666666666667
3206,19,15,3,3,34,3.5666666666666664
3207,19,15,4,3,38,3.6333333333333333
3208,19,15,5,3,29,3.4833333333333334
3209,19,15,6,3,30,3.5
3210,19,15,7,3,26,3.4333333333333336
3211,19,15,8,3,34,3.5666666666666664
3212,19,15,9,3,31,3.5166666666666666
3213,19,16,1,3,46,3.7666666666666666
3214,19,16,2,3,36,3.6
3215,19,16,3,3,20,3.3333333333333335
3216,19,16,4,3,25,3.4166666666666665
3217,19,16,5,3,32,3.533333333333333
3218,19,16,6,3,21,3.35
3219,19,16,7,3,32,3.533333333333333
3220,19,16,8,3,31,3.5166666666666666
3221,19,16,9,3,23,3.3833333333333333
3222,19,17,1,3,32,3.533333333333333
3223,19,17,2,3,25,3.4166666666666665
3224,19,17,3,3,27,3.45
3225,19,17,4,3,33,3.55
3226,19,17,5,3,32,3.533333333333333
3227,19,17,6,3,30,3.5
3228,19,17,7,3,44,3.7333333333333334
3229,19,17,8,3,16,3.2666666666666666
3230,19,17,9,3,36,3.6
3231,19,18,1,3,44,3.7333333333333334
3232,19,18,2,3,36,3.6
3233,19,18,3,3,32,3.533333333333333
3234,19,18,4,3,23,3.3833333333333333
3235,19,18,5,3,33,3.55
3236,19,18,6,3,25,3.4166666666666665
3237,19,18,7,3,27,3.45
3238,19,18,8,3,41,3.6833333333333336
3239,19,18,9,3,30,3.5
3240,19,19,1,3,32,3.533333333333333
3241,19,19,2,3,27,3.45
3242,19,19,3,3,37,3.6166666666666667
3243,19,19,4,3,30,3.5
3244,19,19,5,3,30,3.5
3245,19,19,6,3,35,3.5833333333333335
3246,19,19,7,3,34,3.5666666666666664
3247,19,19,8,3,30,3.5
3248,19,19,9,3,34,3.5666666666666664
