"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"2031",43,43,42.514999,42.877499,156572000,40.772194
"2032",42.540001,42.540001,41.767502,41.990002,202561600,39.928288
"2033",41.3825,41.842499,41.174999,41.7425,184192800,39.692944
"2034",41.717499,42.110001,41.625,41.857498,129915600,39.802277
"2035",41.7925,42.154999,41.689999,41.945,188923200,39.88549
"2036",41.5,41.700001,40.025002,40.125,346375200,38.154842
"2037",39.775002,40.970001,39,39.122501,290954000,37.201576
"2038",38.7075,40.93,38.5,40.7575,272975200,38.756298
"2039",40.772499,40.849998,39.767502,39.884998,206434400,37.926632
"2040",40.072498,40.25,38.7575,38.787498,217562000,36.883026
"2041",39.267502,39.4725,37.560001,39.102501,282690400,37.334156
"2042",39.625,40.9725,39.377499,40.677502,243278000,38.837929
"2043",40.487499,41.1875,40.412498,41.084999,130196800,39.226994
"2044",40.759998,41.884998,40.720001,41.842499,162579600,39.950233
"2045",42.447498,43.272499,42.25,43.247501,204588800,41.291702
"2046",43.09,43.705002,42.942501,43.107498,160704400,41.158035
"2047",43.012501,43.564999,42.855,42.962502,135722000,41.0196
"2048",43.2075,43.529999,42.752499,42.767502,149886400,40.833416
"2049",42.950001,43.487499,42.927502,43.125,123967600,41.174747
"2050",43.4175,43.912498,43.384998,43.875,135249600,41.890839
"2051",44.087502,44.8475,44.052502,44.7425,152648800,42.71909
"2052",44.775002,45.119999,44.540001,44.5975,155712400,42.580654
"2053",44.814999,45.154999,44.512501,44.529999,151128400,42.516209
"2054",44.634998,44.945,43.165001,43.75,195208000,41.771481
"2055",43.200001,44.075001,43.112499,44.052502,153816000,42.060299
"2056",43.802502,44.435001,43.630001,44.205002,113605600,42.205906
"2057",44.477501,44.5625,44.032501,44.1675,95154000,42.170097
"2058",43.735001,43.962502,43.567501,43.7575,126814000,41.778641
"2059",43.869999,44.279999,43.767502,44.235001,95096400,42.234543
"2060",44.490002,45,44.3475,44.994999,128740800,42.960175
"2061",45.072498,45.5975,45.052502,45.43,128828400,43.375511
"2062",45.647499,45.875,44.810001,44.9925,126774000,42.957798
"2063",45.080002,45.130001,44.452499,44.610001,117473600,42.59259
"2064",44.625,45.060001,44.517502,44.662498,90975200,42.642704
"2065",44.662498,44.779999,44.404999,44.505001,157618800,42.492329
"2066",44.330002,44.3675,43.415001,43.825001,133787200,41.843086
"2067",43.810001,44.200001,43.735001,43.810001,78597600,41.82877
"2068",43.759998,43.772499,42.814999,42.817501,148219600,40.881145
"2069",42.5,43.169998,42.150002,42.212502,165963200,40.303516
"2070",42.0975,42.48,41.235001,41.235001,164115200,39.370216
"2071",42.017502,43.275002,41.610001,43.192501,150164800,41.239182
"2072",43.419998,43.787498,41.73,42.084999,163690400,40.181778
"2073",41.8125,42.505001,41.297501,41.619999,166674000,39.737801
"2074",41.952499,42.9375,41.724998,41.945,153594000,40.048119
"2075",41.66,42.235001,41.1175,41.669998,150347200,39.785542
"2076",41.91,42.1875,41.220001,42.0975,121112000,40.193699
"2077",41.220001,43.002499,41.192501,42.9025,138422000,40.962307
"2078",43.145,43.557499,43.02,43.200001,107732800,41.246353
"2079",42.7425,43.119999,42.049999,42.095001,140021200,40.191326
"2080",42.470001,43.272499,42.462502,42.512501,116070800,40.589943
"2081",43.25,43.5,42.8825,43.3125,113634400,41.353767
"2082",43.057499,43.48,42.924999,43.110001,89726400,41.160423
"2083",43.352501,43.75,43.259998,43.535,91557200,41.5662
"2084",43.695,43.959999,43.462502,43.682499,100497200,41.707031
"2085",43.7575,44.047501,43.7075,43.955002,86313600,41.967213
"2086",44.122501,44.735001,44.102501,44.560001,106421600,42.544853
"2087",44.452499,44.705002,44.220001,44.459999,83018000,42.449364
"2088",43.439999,43.8475,43.165001,43.200001,139235200,41.246353
"2089",42.650002,42.805,41.357498,41.43,261964400,39.5564
"2090",41.7075,41.73,41.022499,41.310001,146062000,39.441826
"2091",41.4175,41.5825,40.305,40.735001,134768000,38.892826
"2092",40.654999,41.355,40.602501,40.912498,113528400,39.062298
"2093",41.029999,41.432499,40.842499,41.055,111852000,39.198357
"2094",41,41.0825,40.157501,40.580002,142623200,38.744839
"2095",40.532501,41.814999,40.459999,41.314999,169709600,39.446594
"2096",41.602501,42.299999,41.317501,42.275002,214277600,40.363174
"2097",43.807499,44.4375,43.450001,44.142502,266157600,42.146225
"2098",43.970001,44.375,43.610001,44.2225,136272800,42.22261
"2099",44.5625,46.0625,44.5425,45.9575,224805200,43.879143
"2100",46.294998,46.9175,46.1875,46.290001,169805600,44.196613
"2101",46.247501,46.555,45.9175,46.512501,113611200,44.409054
"2102",46.637501,46.849998,46.305,46.84,92844800,44.721737
"2103",46.935001,47.592499,46.912498,47.509998,111957200,45.361435
"2104",47.372501,47.514999,46.862499,47.147499,104848800,45.188919
"2105",47.252499,47.3825,46.965,47.037498,83115200,45.083488
"2106",46.695,46.767502,46.275002,46.610001,94780800,44.673748
"2107",46.517502,47.115002,46.5,47.044998,76732400,45.090668
"2108",47,47.227501,46.59,46.747501,69176000,44.805534
"2109",46.797501,46.952499,46.532501,46.577499,73190800,44.642597
"2110",47,47.317501,46.727501,46.907501,73603200,44.958893
"2111",47.095001,47.220001,46.695,46.790001,60962800,44.846264
"2112",46.587502,47.125,46.439999,47.09,80233600,45.133804
"2113",47.192501,47.209999,46.552502,47.037498,92936000,45.083488
"2114",47.057499,47.412498,46.912498,47.145,69844000,45.18652
"2115",46.900002,47.1875,46.717499,46.974998,90056400,45.023579
"2116",46.93,47,46.695,46.875,74762000,44.927746
"2117",46.805,47.057499,46.535,46.717499,109931200,44.776779
"2118",46.997501,47.564999,46.9375,47.560001,93770000,45.584278
"2119",47.91,48.355,47.837502,47.9575,105064800,45.965267
"2120",48.267502,48.485001,48.09,48.327499,86264000,46.319901
"2121",48.407501,48.52,47.98,48.494999,83734400,46.480431
"2122",48.535,48.549999,48.084999,48.365002,85388800,46.355843
"2123",47.7925,48,47.442501,47.924999,106627200,45.934116
"2124",47.837502,47.9925,47.552502,47.807499,73234000,45.821495
"2125",47.8475,48.1525,47.787498,48.07,67644400,46.073093
"2126",48.105,48.220001,47.610001,47.674999,86553600,45.694508
"2127",47.887501,47.892502,47.555,47.700001,86440400,45.718464
"2128",47.5075,47.540001,47.064999,47.209999,246876800,45.248814
"2129",46.970001,47.305,46.799999,47.185001,73939600,45.224857
"2130",46.285,46.5825,45.862499,46.422501,134314000,44.494041
"2131",46.587502,46.799999,46.432499,46.625,82514800,44.688122
"2132",46.8125,47.087502,46.235001,46.365002,102847600,44.438927
"2133",46.529999,46.537498,46.174999,46.23,108801600,44.309536
"2134",45.849998,46.23,45.182499,45.5425,126652400,43.650585
"2135",45.747501,46.6325,45.634998,46.107498,98276800,44.192108
"2136",46.307499,46.82,46.0075,46.040001,101141200,44.127415
"2137",46.025002,46.552502,45.950001,46.375,69460800,44.448505
"2138",46.572498,46.797501,45.727501,46.2775,90950800,44.355057
"2139",45.955002,46.825001,45.855,46.794998,70925200,44.851059
"2140",46.947498,46.987499,45.884998,45.98,55819200,44.069912
"2141",46.314999,46.602501,46.07,46.349998,66416800,44.424545
"2142",46.355,47.107498,46.299999,46.9925,69940800,45.040352
"2143",47.375,47.669998,47.325001,47.645,79026400,45.665745
"2144",47.677502,47.82,47.544998,47.587502,63756400,45.610638
"2145",47.125,47.445,46.9025,46.970001,75326000,45.018795
"2146",47.3825,47.852501,47.327499,47.7575,72164400,45.773575
"2147",47.77,47.959999,47.724998,47.8325,50055600,45.845459
"2148",47.880001,48.162498,47.605,47.727501,60172400,45.744823
"2149",47.4375,47.967499,47.299999,47.862499,62138000,45.874214
"2150",47.945,47.950001,47.482498,47.599998,65573600,45.622616
"2151",47.422501,48.137501,47.422501,47.970001,81147200,45.977242
"2152",47.945,48.107498,47.5425,47.860001,82704800,45.871826
"2153",47.669998,47.990002,47.389999,47.9025,63957600,45.912544
"2154",48.112499,48.415001,48.012501,48.25,74791600,46.245621
"2155",48.264999,48.712502,48.107498,48.705002,66839600,46.681713
"2156",48.6525,48.990002,48.4025,48.552502,76304000,46.535549
"2157",48.747501,48.797501,47.525002,47.744999,96096000,45.761589
"2158",47.974998,48.049999,47.267502,47.477501,84118000,45.505207
"2159",47.575001,48.035,47.334999,47.572498,157492000,45.59626
"2160",49.782501,50.439999,49.327499,50.375,271742800,48.282345
"2161",50.145,52.095001,50.087502,51.8475,249616000,49.693668
"2162",51.7575,52.185001,51.369999,51.997501,133789600,49.837437
"2163",52,52.3125,51.767502,52.267502,101701600,50.096226
"2164",52.330002,52.375,51.689999,51.7775,102349600,49.626575
"2165",51.512501,51.952499,51.130001,51.8125,90102000,49.660126
"2166",52.3825,52.445,51.799999,52.220001,93970400,50.050697
"2167",51.84,52.275002,51.6675,51.8825,98444800,49.901615
"2168",52.327499,52.737499,51.924999,52.217499,103563600,50.223831
"2169",52.540001,52.639999,52.064999,52.4375,82992000,50.435421
"2170",52.305,52.685001,52.0825,52.560001,115230400,50.553253
"2171",52.9375,53.452499,52.8675,53.330002,114001600,51.293854
"2172",53.360001,54.487499,53.290001,54.395,141708000,52.318192
"2173",54.525002,54.794998,53.7775,53.865002,121150800,51.80843
"2174",54.200001,54.297501,53.5075,53.759998,104639200,51.707417
"2175",53.525002,54.09,53.459999,53.762501,76072400,51.709839
"2176",53.662498,54.262501,53.650002,53.872501,75532800,51.815636
"2177",54.150002,54.224998,53.7775,54.040001,73905600,51.976738
"2178",54.287498,54.685001,54.0825,54.485001,82100400,52.404755
"2179",54.752499,55.134998,54.73,54.924999,91107200,52.827946
"2180",55.037498,55.872501,54.852501,55.744999,109019200,53.616642
"2181",55.8125,57.064999,55.599998,56.2575,195175200,54.109577
"2182",56.627499,57.217499,56.5,56.907501,173360400,54.734745
"2183",57.102501,57.294998,56.657501,57.09,109560400,54.910294
"2184",57.247501,57.4175,56.275002,56.717499,133332000,54.55201
"2185",56.557499,56.837502,55.325001,55.775002,137160000,53.6455
"2186",55.462502,56.342499,55.177502,55.325001,150479200,53.212681
"2187",55.237499,55.462502,54.1175,54.5825,158066000,52.498531
"2188",54.502499,56.075001,54.139999,55.962502,142996000,53.825848
"2189",56.235001,56.25,54.959999,55.267502,197114800,53.157368
"2190",55.880001,57.087502,55.642502,56.602501,166825600,54.44141
"2191",56.4375,56.709999,55.630001,55.959999,127997200,53.823433
"2192",55.537498,55.737499,54.317501,54.470001,148780400,52.390331
"2193",54.447498,55.462502,54.279999,54.560001,126286800,52.476891
"2194",54.625,54.904999,53.825001,54.592499,108495200,52.508148
"2195",55.060001,55.57,54.787498,55.0075,106435200,52.907299
"2196",55.195,55.34,54.322498,54.415001,384986800,52.337425
"2197",54.205002,55.314999,54.157501,55.197498,110773600,53.09005
"2198",54.9375,55.705002,54.924999,55.547501,98217600,53.426685
"2199",55.25,55.9375,54.939999,55.105,95938800,53.001083
"2200",55.955002,56.610001,55.884998,56.237499,120724800,54.090336
"2201",56.197498,56.459999,56.005001,56.435001,91717600,54.280304
"2202",56.987499,57.355,56.587502,56.814999,94403200,54.64579
"2203",56.8125,57.5,56.657501,57.32,99152800,55.131516
"2204",57.512501,58.3675,57.445,58.017502,114619200,55.802383
"2205",57.695,58.087502,56.682499,56.997501,128168000,54.821331
"2206",56.990002,57.102501,55.145,56.072498,134322000,53.931648
"2207",55.552502,56.200001,55.049999,55.942501,118655600,53.806602
"2208",55.91,56.817501,55.5625,56.717499,107564000,54.55201
"2209",56.365002,56.587502,54.012501,54.09,167962400,52.024837
"2210",53.630001,54.875,53.080002,53.612499,212497600,51.565556
"2211",55.105,55.720001,54.209999,55.5275,161351600,53.407452
"2212",55.290001,55.4575,54.317501,54.34,123164000,52.265289
"2213",54.732498,55.747501,54.189999,55.537498,116736000,53.417065
"2214",55.575001,55.66,54.834999,55.297501,91541600,53.186234
"2215",54.465,54.935001,53.25,54.005001,130325200,51.943085
"2216",54.514999,55.314999,54.357498,54.827499,132314800,52.734173
"2217",54.947498,55.84,54.735001,55.162498,115168400,53.056389
"2218",53.9575,55.8125,53.674999,55.682499,155071200,53.556522
"2219",55.650002,56.057499,53.634998,53.772499,163702000,51.719456
"2220",54.427502,55.345001,54.1875,54.950001,119423200,52.851997
"2221",53.974998,55.047501,53.1675,54.075001,189033600,52.01041
"2222",54.797501,54.922501,51.522499,53.060001,183742000,51.034164
"2223",52.787498,53.794998,52.317501,53.325001,146640000,51.28904
"2224",54.220001,55.112499,54.154999,54.715,153435600,52.625973
"2225",54.762501,55.59,54.202499,55.555,233292800,53.433907
"2226",52.387501,53.412498,51.357498,51.869999,365314800,49.889587
"2227",51.075001,51.0975,49.5425,50.397499,264654800,48.473312
"2228",50.48,51.18,50.422501,50.942501,127531600,48.997509
"2229",51.4925,52.514999,51.032501,52.487499,133697600,50.483509
"2230",52.494999,52.529999,51.6875,52.122501,101450400,50.307373
"2231",51.387501,51.502499,50.5625,51.1175,137463200,49.337372
"2232",49.75,49.962502,48.447498,48.5425,204542000,46.852043
"2233",47.907501,49.294998,47.862499,48.057499,187531600,46.383934
"2234",48.474998,48.619999,46.482498,46.700001,243204000,45.073711
"2235",47.0975,47.9925,46.724998,47.852501,185915200,46.186062
"2236",47.625,48.7425,47.365002,48.3825,147713200,46.69762
"2237",47.5,47.674999,46.247501,46.465,167701200,44.846889
"2238",44.592499,45.3675,43.877499,44.244999,271300800,42.704197
"2239",44.932499,45.067501,44.137501,44.195,124496800,42.655933
"2240",43.735001,44.150002,43.025002,43.072498,94496000,41.572533
"2241",43.560001,43.737499,42.564999,43.654999,179994000,42.134747
"2242",42.877499,43.692501,42.720001,43.560001,165549600,42.04306
"2243",44.182499,45.322498,43.732498,45.235001,184250000,43.659729
"2244",45.665001,45.700001,44.424999,44.887501,167080000,43.324333
"2245",45.072498,45.0825,44.2575,44.645,158126000,43.090271
"2246",46.115002,46.235001,45.302502,46.205002,163210000,44.595947
"2247",45.237499,45.5975,44.067501,44.172501,165377200,42.634224
"2248",42.939999,43.695,42.605,43.68,172393600,42.158875
"2249",43.372501,43.622501,42.075001,42.122501,169126400,40.655621
"2250",41.25,42.522499,40.8325,42.400002,248104000,40.92345
"2251",42.915001,42.947498,41.75,42.157501,189126800,40.689404
"2252",42.599998,42.98,42.255001,42.275002,142510800,40.802799
"2253",42.622501,43.142502,42.387501,42.737499,127594400,41.249195
"2254",42.25,42.27,41.32,41.369999,162814800,39.929314
"2255",41.362499,42.087502,40.682499,40.985001,177151600,39.557728
"2256",41.345001,41.8825,41.0975,41.517502,135366000,40.071686
"2257",41.5,41.862499,39.772499,40.2225,196189200,38.821785
"2258",40.099998,40.5275,38.825001,39.2075,259092000,37.842129
"2259",39.215,39.540001,37.407501,37.682499,382978400,36.370243
"2260",37.037498,37.887501,36.647499,36.7075,148676800,35.429192
"2261",37.075001,39.307499,36.68,39.2925,234330000,37.924164
"2262",38.959999,39.192501,37.517502,39.037498,212468400,37.678051
"2263",39.375,39.630001,38.637501,39.057499,169165600,37.697353
"2264",39.6325,39.84,39.119999,39.435001,140014000,38.06171
"2265",38.7225,39.712502,38.557499,39.48,148158800,38.105137
"2266",35.994999,36.43,35.5,35.547501,365248800,34.309582
"2267",36.1325,37.137501,35.950001,37.064999,234428400,35.774235
"2268",37.174999,37.2075,36.474998,36.982498,219111200,35.694611
"2269",37.389999,37.955002,37.130001,37.6875,164101200,36.375061
"2270",37.822498,38.6325,37.407501,38.327499,180396400,36.992771
"2271",38.125,38.4925,37.715,38.450001,143122800,37.111008
"2272",38.220001,38.424999,37.877499,38.072498,108092800,36.746655
"2273",37.712502,37.817501,37.305,37.5,129756800,36.194092
"2274",37.567501,38.3475,37.512501,38.267502,114843600,36.93486
"2275",38.27,38.970001,38.25,38.735001,122278800,37.386082
"2276",38.549999,39.415001,38.314999,38.965,119284800,37.60807
"2277",39.375,39.470001,38.994999,39.205002,135004000,37.839718
"2278",39.102501,39.182499,38.154999,38.325001,121576000,36.99036
"2279",38.537498,38.785,37.924999,38.48,92522400,37.139961
"2280",38.5275,38.619999,37.935001,38.174999,101766000,36.845577
"2281",38.869999,39.532501,38.580002,39.439999,134142000,38.066528
"2282",38.947498,39.0825,38.415001,39.075001,104768400,37.714249
"2283",39.0625,39.532501,38.5275,38.669998,166348800,37.323349
"2284",40.8125,41.537498,40.057499,41.3125,244439200,39.873817
"2285",41.5275,42.25,41.139999,41.610001,162958400,40.160961
"2286",41.740002,42.244999,41.482498,41.630001,130672400,40.180267
"2287",41.852501,42.915001,41.82,42.8125,125982000,41.321587
"2288",43.215,43.77,43.087502,43.544998,144406400,42.028576
"2289",43.662498,43.892502,43.212502,43.560001,112958400,42.04306
"2290",43.099998,43.485001,42.584999,42.735001,126966800,41.24678
"2291",42.247501,42.665001,42.105,42.602501,95280000,41.29525
"2292",42.762501,42.802502,42.3125,42.357498,83973600,41.057766
"2293",42.525002,42.75,42.424999,42.7225,89134000,41.411572
"2294",42.8475,43.119999,42.48,42.544998,89960800,41.239517
"2295",42.427502,42.814999,42.345001,42.700001,87342800,41.389755
"2296",42.8125,42.924999,42.4375,42.605,98507200,41.297672
"2297",42.427502,42.860001,42.372501,42.732498,75891200,41.421261
"2298",42.797501,43.330002,42.747501,43.0075,104457600,41.687824
"2299",42.950001,43.092499,42.575001,42.764999,68998800,41.452763
"2300",42.895,43.25,42.845001,43.2425,75652800,41.915607
"2301",43.540001,43.967499,43.487499,43.557499,87493600,42.220947
"2302",43.427502,43.825001,43.2925,43.5825,68280800,42.24519
"2303",43.302502,43.75,43.182499,43.717499,111341600,42.376041
"2304",43.580002,43.727501,43.23,43.287498,112861600,41.95924
"2305",43.57,43.787498,43.2225,43.7425,103544800,42.400269
"2306",43.922501,44.4375,43.4925,43.962502,109744800,42.613522
"2307",43.985001,44,43.634998,43.8825,78949600,42.535976
"2308",43.6675,43.872501,43.485001,43.630001,83241600,42.291218
